alert_id,timestamp,src_ip,dst_ip,proto,duration,src_bytes,dst_bytes,pkt_count,failed_logins,label,anomaly_score,stage1_decision,final_decision,rationale,recommended_action,source
ALRT-00900,2026-01-01T15:00:00,10.0.8.141,192.168.1.103,udp,1.43,1179,3013,41,0,0,0.004418337525266258,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00901,2026-01-01T15:01:00,10.0.130.250,192.168.1.248,tcp,1.11,1332,3537,40,0,0,0.01212726794810166,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00902,2026-01-01T15:02:00,10.0.129.248,192.168.1.29,tcp,3.46,1441,3258,42,0,0,0.04217916187349421,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00903,2026-01-01T15:03:00,10.0.205.86,192.168.1.165,udp,0.68,1548,3436,52,0,0,0.05670061843569827,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00904,2026-01-01T15:04:00,10.0.236.123,192.168.1.34,udp,0.97,1002,1223,30,0,0,0.14909953827433278,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00905,2026-01-01T15:05:00,10.0.151.26,192.168.1.241,tcp,0.1,985,3359,37,0,0,0.036853344203357785,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00906,2026-01-01T15:06:00,10.0.54.133,192.168.1.154,tcp,2.11,979,2452,52,0,0,0.03461404422924256,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00907,2026-01-01T15:07:00,10.0.69.152,192.168.1.20,udp,0.28,2229,2240,43,0,0,0.14687069678471792,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00908,2026-01-01T15:08:00,10.0.20.64,192.168.1.55,tcp,0.72,1314,3944,14,0,0,0.10702879635659526,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00909,2026-01-01T15:09:00,10.0.169.155,192.168.1.91,tcp,1.12,1104,2718,27,0,0,0.026887303844734325,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00910,2026-01-01T15:10:00,10.0.250.228,192.168.1.4,tcp,5.74,1245,3008,6,0,0,0.2121713968757683,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00911,2026-01-01T15:11:00,10.0.206.1,192.168.1.3,tcp,2.02,1040,4072,3,0,0,0.19347471975476283,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00912,2026-01-01T15:12:00,10.0.153.58,192.168.1.235,tcp,0.51,1019,1947,47,0,0,0.05361645493495196,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00913,2026-01-01T15:13:00,10.0.68.54,192.168.1.249,tcp,4.65,696,1024,44,0,0,0.230656489425204,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00914,2026-01-01T15:14:00,10.0.116.32,192.168.1.136,udp,2.81,1383,2563,39,0,0,0.017348678497963593,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00915,2026-01-01T15:15:00,10.0.135.43,192.168.1.229,tcp,1.49,579,2489,20,0,0,0.0965880890890944,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00916,2026-01-01T15:16:00,10.0.127.159,192.168.1.166,tcp,0.88,1588,2149,66,0,0,0.16187867627725316,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00917,2026-01-01T15:17:00,10.0.45.26,192.168.1.8,icmp,5.78,45940,370,814,0,1,0.6957018987662078,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00918,2026-01-01T15:18:00,10.0.205.187,192.168.1.181,tcp,3.99,1598,3638,50,0,0,0.10862992301916136,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00919,2026-01-01T15:19:00,10.0.66.225,192.168.1.5,tcp,0.63,1507,3808,44,1,0,0.34993012055046935,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00920,2026-01-01T15:20:00,10.0.56.235,192.168.1.207,tcp,3.72,1302,3896,43,0,0,0.06764002944094896,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00921,2026-01-01T15:21:00,10.0.28.168,192.168.1.93,tcp,0.31,1492,3356,26,0,0,0.06538059148869554,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00922,2026-01-01T15:22:00,10.0.4.50,192.168.1.36,udp,1.43,1476,3295,38,0,0,0.016723092153089467,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00923,2026-01-01T15:23:00,10.0.103.22,192.168.1.66,tcp,5.86,920,2274,32,1,0,0.3792014206371361,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00924,2026-01-01T15:24:00,10.0.116.59,192.168.1.173,udp,4.24,1656,2840,79,0,0,0.24738401933000645,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00925,2026-01-01T15:25:00,10.0.25.244,192.168.1.215,tcp,0.73,1499,3136,57,0,0,0.0619356218829308,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00926,2026-01-01T15:26:00,10.0.250.244,192.168.1.145,tcp,3.45,886,2944,24,0,0,0.07333339578243815,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00927,2026-01-01T15:27:00,10.0.39.97,192.168.1.41,tcp,4.25,1279,1409,28,0,0,0.18319570027105936,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00928,2026-01-01T15:28:00,10.0.83.83,192.168.1.228,udp,3.49,830,3621,27,0,0,0.08586391165127884,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00929,2026-01-01T15:29:00,10.0.106.130,192.168.1.201,tcp,0.16,885,1462,43,0,0,0.12343288048410281,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00930,2026-01-01T15:30:00,10.0.123.74,192.168.1.104,tcp,2.98,433,2963,63,0,0,0.16787124208028223,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00931,2026-01-01T15:31:00,10.0.249.248,192.168.1.141,tcp,0.35,1691,1720,38,0,0,0.09198143893070253,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00932,2026-01-01T15:32:00,10.0.84.56,192.168.1.244,tcp,0.88,1774,2435,59,0,0,0.12062479562685034,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00933,2026-01-01T15:33:00,10.0.135.94,192.168.1.96,tcp,0.38,1299,1954,66,0,0,0.1576154177607558,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00934,2026-01-01T15:34:00,10.0.251.109,192.168.1.7,udp,0.06,1012,2694,38,0,0,0.030561091584829676,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00935,2026-01-01T15:35:00,10.0.10.32,192.168.1.37,tcp,0.7,1516,2953,46,0,0,0.03166467616101945,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00936,2026-01-01T15:36:00,10.0.19.97,192.168.1.152,tcp,3.18,2084,2703,43,0,0,0.11436180722504419,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00937,2026-01-01T15:37:00,10.0.80.217,192.168.1.253,udp,0.56,1641,2032,22,0,0,0.1028373396771546,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00938,2026-01-01T15:38:00,10.0.227.36,192.168.1.188,tcp,1.94,904,2258,38,0,0,0.02636633359447073,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00939,2026-01-01T15:39:00,10.0.240.148,192.168.1.157,udp,0.83,1888,2682,56,0,0,0.10652985361437348,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00940,2026-01-01T15:40:00,10.0.78.103,192.168.1.82,tcp,0.59,1038,3240,25,0,0,0.048375737181711884,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00941,2026-01-01T15:41:00,10.0.112.44,192.168.1.112,icmp,15.23,70961,269,735,5,1,0.7378289690360069,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00942,2026-01-01T15:42:00,10.0.221.4,192.168.1.10,tcp,2.24,1363,2140,14,0,0,0.08767900855862246,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00943,2026-01-01T15:43:00,10.0.17.70,192.168.1.94,tcp,0.75,743,3283,32,0,0,0.04704196198625461,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00944,2026-01-01T15:44:00,10.0.36.16,192.168.1.158,tcp,1.73,1165,2764,28,0,0,0.020233271236414007,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00945,2026-01-01T15:45:00,10.0.97.96,192.168.1.230,udp,11.47,35960,316,615,0,1,0.6919448959855026,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00946,2026-01-01T15:46:00,10.0.32.205,192.168.1.234,tcp,5.31,1435,2174,37,0,0,0.11732702126094312,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00947,2026-01-01T15:47:00,10.0.225.183,192.168.1.208,tcp,4.46,838,2057,33,0,0,0.11305065184773544,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00948,2026-01-01T15:48:00,10.0.133.240,192.168.1.6,tcp,0.85,1327,3138,31,0,0,0.02049631470821394,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00949,2026-01-01T15:49:00,10.0.89.109,192.168.1.206,tcp,6.36,674,1179,44,0,0,0.2643703651014443,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00950,2026-01-01T15:50:00,10.0.3.180,192.168.1.56,udp,3.57,1587,3041,9,0,0,0.1496881531885792,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00951,2026-01-01T15:51:00,10.0.23.169,192.168.1.156,udp,1.65,958,4504,35,0,0,0.09839092032504884,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00952,2026-01-01T15:52:00,10.0.199.55,192.168.1.240,tcp,4.98,1587,2831,39,0,0,0.09953550918800859,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00953,2026-01-01T15:53:00,10.0.156.77,192.168.1.225,tcp,0.21,1608,3982,30,0,0,0.08825597102034416,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00954,2026-01-01T15:54:00,10.0.101.135,192.168.1.169,tcp,3.94,1403,2166,10,0,0,0.15791352476509055,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00955,2026-01-01T15:55:00,10.0.63.202,192.168.1.76,tcp,3.9,556,2760,43,0,0,0.08567265366614514,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00956,2026-01-01T15:56:00,10.0.100.117,192.168.1.132,tcp,1.73,759,1554,24,0,0,0.13766440285973405,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00957,2026-01-01T15:57:00,10.0.207.58,192.168.1.179,tcp,0.89,873,3346,43,0,0,0.01843087409330324,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00958,2026-01-01T15:58:00,10.0.115.252,192.168.1.131,tcp,5.53,541,566,40,0,0,0.3274757454817914,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00959,2026-01-01T15:59:00,10.0.101.30,192.168.1.103,tcp,0.6,938,2516,35,0,0,0.021514254946757242,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00960,2026-01-01T16:00:00,10.0.72.242,192.168.1.102,tcp,0.56,1515,3696,37,0,0,0.033035067744255034,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00961,2026-01-01T16:01:00,10.0.193.205,192.168.1.152,tcp,0.52,1235,1877,30,0,0,0.057550482599703454,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00962,2026-01-01T16:02:00,10.0.64.213,192.168.1.10,tcp,0.15,1042,2197,51,0,0,0.059524967946148984,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00963,2026-01-01T16:03:00,10.0.100.202,192.168.1.253,tcp,0.23,812,4620,17,0,0,0.21390018537675212,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00964,2026-01-01T16:04:00,10.0.224.53,192.168.1.26,tcp,0.58,1574,2409,33,0,0,0.03737032430298372,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00965,2026-01-01T16:05:00,10.0.239.161,192.168.1.250,tcp,5.01,953,3459,39,0,0,0.0922755281760301,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00966,2026-01-01T16:06:00,10.0.186.192,192.168.1.9,tcp,2.74,1444,1688,57,0,0,0.1155493016452662,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00967,2026-01-01T16:07:00,10.0.42.189,192.168.1.130,tcp,0.06,725,5779,30,0,0,0.32423860969978346,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00968,2026-01-01T16:08:00,10.0.54.69,192.168.1.106,tcp,5.3,1433,2583,15,0,0,0.15662442907211727,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00969,2026-01-01T16:09:00,10.0.29.46,192.168.1.146,tcp,2.29,768,3166,38,0,0,0.03599420110116452,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00970,2026-01-01T16:10:00,10.0.249.84,192.168.1.110,tcp,0.75,21563,231,491,30,1,0.8970029203069068,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00971,2026-01-01T16:11:00,10.0.98.122,192.168.1.228,tcp,1.14,1161,3125,26,0,0,0.03548842566876129,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00972,2026-01-01T16:12:00,10.0.181.146,192.168.1.5,udp,0.8,1694,2596,54,0,0,0.06915084922617462,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00973,2026-01-01T16:13:00,10.0.136.212,192.168.1.250,tcp,0.59,1542,4286,48,0,0,0.10036746072162797,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00974,2026-01-01T16:14:00,10.0.126.195,192.168.1.175,udp,5.4,1716,2211,53,0,0,0.16868873478060836,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00975,2026-01-01T16:15:00,10.0.232.172,192.168.1.197,tcp,3.6,556,2777,31,0,0,0.09277716258602309,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00976,2026-01-01T16:16:00,10.0.9.67,192.168.1.36,tcp,3.91,838,2678,27,0,0,0.09367833840643405,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00977,2026-01-01T16:17:00,10.0.157.122,192.168.1.17,tcp,6.54,1030,1332,46,0,0,0.24288304282547246,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00978,2026-01-01T16:18:00,10.0.72.85,192.168.1.101,tcp,0.26,1441,2879,62,0,0,0.11003390377284898,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00979,2026-01-01T16:19:00,10.0.19.60,192.168.1.82,udp,2.94,360,2836,32,0,0,0.11182261047564526,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00980,2026-01-01T16:20:00,10.0.199.3,192.168.1.199,tcp,1.56,611,3286,50,0,0,0.06142071061534976,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00981,2026-01-01T16:21:00,10.0.213.86,192.168.1.227,tcp,0.79,1774,3491,33,0,0,0.05820532299979848,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00982,2026-01-01T16:22:00,10.0.206.65,192.168.1.109,tcp,1.61,471,3692,55,0,0,0.11399739925777332,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00983,2026-01-01T16:23:00,10.0.211.145,192.168.1.195,udp,3.23,1235,2881,47,0,0,0.03535810514240729,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00984,2026-01-01T16:24:00,10.0.217.16,192.168.1.16,tcp,1.18,1114,4087,27,0,0,0.08047160553591816,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00985,2026-01-01T16:25:00,10.0.203.69,192.168.1.188,tcp,0.14,1212,4060,43,0,0,0.07113658939064958,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00986,2026-01-01T16:26:00,10.0.91.12,192.168.1.26,tcp,1.4,1279,3878,17,0,0,0.09158036532973157,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00987,2026-01-01T16:27:00,10.0.243.163,192.168.1.169,tcp,0.65,1293,1414,38,0,0,0.10691557623744852,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00988,2026-01-01T16:28:00,10.0.250.144,192.168.1.97,tcp,4.52,1284,2715,53,0,0,0.09032944617846325,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00989,2026-01-01T16:29:00,10.0.40.86,192.168.1.106,tcp,1.58,800,3582,53,0,0,0.0663821150790133,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00990,2026-01-01T16:30:00,10.0.112.38,192.168.1.70,tcp,1.47,1188,4268,36,0,0,0.06130546091100861,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00991,2026-01-01T16:31:00,10.0.237.243,192.168.1.103,tcp,7.35,1077,3694,19,0,0,0.22902217508677883,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00992,2026-01-01T16:32:00,10.0.143.148,192.168.1.222,tcp,0.67,50,1868,31,0,0,0.17429949722234364,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00993,2026-01-01T16:33:00,10.0.179.172,192.168.1.205,tcp,1.36,870,2415,23,0,0,0.059162958635008235,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00994,2026-01-01T16:34:00,10.0.15.135,192.168.1.87,tcp,2.74,1295,4418,45,0,0,0.09114396472763285,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00995,2026-01-01T16:35:00,10.0.198.205,192.168.1.75,tcp,2.84,933,3679,47,0,0,0.05364626666603699,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00996,2026-01-01T16:36:00,10.0.151.227,192.168.1.129,tcp,0.85,1698,3673,44,0,0,0.05552593875068635,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00997,2026-01-01T16:37:00,10.0.149.97,192.168.1.174,tcp,0.77,720,2791,38,0,0,0.02995396367624052,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00998,2026-01-01T16:38:00,10.0.112.175,192.168.1.47,tcp,1.5,839,4569,53,0,0,0.1400393084955001,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00999,2026-01-01T16:39:00,10.0.226.59,192.168.1.184,tcp,3.74,1163,3380,61,0,0,0.11259588332863006,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
